9.504125338891245001e-01 -2.547760216074312911e-01 -1.783401083333285009e-01 0.000000000000000000e+00 2.856359407811481788e-01 4.883302065865944286e-01 8.245882115754277208e-01 0.000000000000000000e+00 -1.229964420644843875e-01 -8.346393162013060474e-01 5.368883376368815963e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 -3.531268071470319292e-01 2.787756268461616393e-03 -1.625440365368900353e-01 -3.165942528592161076e-01 8.255166151037407474e-02 2.606538333737954405e-01
9.507068439182809749e-01 -2.537709025253817585e-01 -1.782044515337645740e-01 -1.839325840836840203e-03 2.848333111520282013e-01 4.874826262199060678e-01 8.253669938262149230e-01 8.191068075240675803e-04 -1.225825525560995666e-01 -8.354406133846244975e-01 5.357354754801675334e-01 4.241209181232359106e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 -1.704503603478015605e-01 1.939581460242913724e-01 -1.622235057697331284e-01 -3.101491828985268873e-01 1.227283727124577339e-01 2.318650986650259982e-01
9.511684882139288533e-01 -2.529293478025554376e-01 -1.769329059610638966e-01 -3.673326389572231006e-03 2.832464424651297552e-01 4.873833479598144169e-01 8.259715043310879024e-01 1.628930252509901665e-03 -1.226782811402088863e-01 -8.357536824925950736e-01 5.352250202214087205e-01 5.974252603574373849e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.052330079402774565e-02 3.831185473070282677e-01 -1.619031174111382754e-01 -3.039495908962989712e-01 1.630928392712613362e-01 2.030390876959034807e-01
9.517917932136027437e-01 -2.522479097056042341e-01 -1.745376066780950086e-01 -5.502227591812788171e-03 2.808821084959036152e-01 4.880259011488798926e-01 8.263993964367800649e-01 2.430434903652969273e-03 -1.232786465354063637e-01 -8.355846532937354354e-01 5.353509723323189862e-01 5.210357521800165021e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.898094476702889555e-01 5.702903868463196080e-01 -1.615702650777033345e-01 -2.979133332250894495e-01 2.035667863901646224e-01 1.740880248692913412e-01
9.525679882646045371e-01 -2.517202296513244564e-01 -1.710296933027075361e-01 -7.326260706373111282e-03 2.777475589526591238e-01 4.894033775306559364e-01 8.266441976680851678e-01 3.224590151817559661e-03 -1.243805563761505167e-01 -8.349378787176165995e-01 5.361046701091571887e-01 1.960699431327210594e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 3.674231761249909800e-01 7.554948880044221049e-01 -1.612127415078431214e-01 -2.919589116998924649e-01 2.440728422297973044e-01 1.449255629311638760e-01
9.534853086032502034e-01 -2.513371339747634270e-01 -1.664193924181510131e-01 -9.145658880169441757e-03 2.738505430471163682e-01 4.915084164662948396e-01 8.266954451753900646e-01 4.012372479102559869e-03 -1.259827301630912222e-01 -8.338160008072373897e-01 5.374748647807561230e-01 -3.763556730020715360e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 5.433793753929678783e-01 9.387531041080647842e-01 -1.608187291891913784e-01 -2.860050523849692605e-01 2.845341392636788758e-01 1.154674772728371268e-01
9.545290921845875909e-01 -2.510867240019720170e-01 -1.607161240725725748e-01 -1.096065367499394691e-02 2.691993509444682853e-01 4.943331733565302644e-01 8.265388231041470579e-01 4.794767636987867093e-03 -1.280856117565803975e-01 -8.322200265672404784e-01 5.394477783287846551e-01 -1.195121582371393675e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 7.176926995650444452e-01 1.120085949482703569e+00 -1.603767911903560828e-01 -2.799703094991501384e-01 3.248739374220496190e-01 8.563233395245717361e-02
9.556818712007588701e-01 -2.509544611511398959e-01 -1.539286306447092967e-01 -1.277147150157571798e-02 2.638028717572727389e-01 4.978692724737192044e-01 8.261563022634734743e-01 5.572772680356180390e-03 -1.306912720262207173e-01 -8.301494131272231236e-01 5.420071454559132196e-01 -2.259101229782799897e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 8.903775414549410794e-01 1.299514228293360718e+00 -1.598758621931099799e-01 -2.737726980425284062e-01 3.650152724546293359e-01 5.534213693612215212e-02
9.569234592391083760e-01 -2.509232478958457468e-01 -1.460651264640936975e-01 -1.457832992025323224e-02 2.576706667719476651e-01 5.021077453890516740e-01 8.255262826532061560e-01 6.347397804755176842e-03 -1.338033021525577848e-01 -8.276021617484159432e-01 5.451342412116486624e-01 -3.567157063762141887e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.061448008747976512e+00 1.477058661292106834e+00 -1.593052397210762972e-01 -2.673293584958301161e-01 4.048806326863840233e-01 2.452295942496633685e-02
9.582310351274785365e-01 -2.509735055187474195e-01 -1.371334666682530179e-01 -1.638143377213390622e-02 2.508130566159306185e-01 5.070389561649041310e-01 8.246237395657084468e-01 7.119667934475708282e-03 -1.374266979762290841e-01 -8.245749202965724223e-01 5.488078958498158189e-01 -5.118136662025540851e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.230917902316231327e+00 1.652739910568202131e+00 -1.586545755609602426e-01 -2.605562567197535206e-01 4.443916671283315578e-01 -6.894436523584700216e-03
9.595731217601227714e-01 -2.510967763276991116e-01 -1.271606786243029141e-01 -1.818181615454777730e-02 2.432650370504697290e-01 5.126490246988077981e-01 8.234155111091567836e-01 7.895825914833828896e-03 -1.415681793805777244e-01 -8.210611362108851674e-01 5.530072915802006772e-01 -6.907396828218282693e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.398779776749858872e+00 1.818527633425978562e+00 -1.522919096043149900e-01 -2.533730122284538200e-01 4.834809712696184758e-01 -3.644867384064604671e-02
9.609032444085606750e-01 -2.513133756524358886e-01 -1.162176739123008951e-01 -1.998217123498535405e-02 2.351168975404915873e-01 5.189156710929924143e-01 8.218555687383252151e-01 8.693895090866919986e-03 -1.462361216221740867e-01 -8.170484176639738472e-01 5.577157731171488164e-01 -8.922301242116639775e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.564970639961042798e+00 1.964249813756663521e+00 -1.330228722739922598e-01 -2.457143993470600751e-01 5.221117311413210338e-01 -6.098045957760460378e-02
9.621694116090301341e-01 -2.516573282599653960e-01 -1.043964482106913977e-01 -2.178553630680755970e-02 2.264866748875447033e-01 5.258126971737834277e-01 8.198931631682024879e-01 9.537486094331956710e-03 -1.514391412750341337e-01 -8.125205229566250242e-01 5.629179249536055973e-01 -1.114617920804915341e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.729388825040381272e+00 2.091466531215699920e+00 -1.017550617275312375e-01 -2.375299443265747601e-01 5.602692422984694165e-01 -8.097721168276185433e-02
9.633236046733428815e-01 -2.521578052010521320e-01 -9.178278742942383439e-02 -2.359403439161782828e-02 2.174867927194434336e-01 5.333148478498146439e-01 8.174807482747725729e-01 1.044845166531551198e-02 -1.571850241677799631e-01 -8.074600412797843241e-01 5.685957739894941243e-01 -1.356316814021406129e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.891926916463400055e+00 2.201434831094003730e+00 -5.918355848085091186e-02 -2.287751145730673175e-01 5.979439356041870157e-01 -9.682542570303370733e-02
9.643216399120223548e-01 -2.528402626537420428e-01 -7.845752129114409723e-02 -2.540892357224278086e-02 2.082256786259206183e-01 5.413974314596001758e-01 8.145740568140775739e-01 1.144722554732105664e-02 -1.634804140222774482e-01 -8.018482568748490635e-01 5.747290942517304657e-01 -1.615795267368910770e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.052475734571092225e+00 2.295175126949950073e+00 -5.836194010892303830e-03 -2.194086951879970215e-01 6.351306914060257380e-01 -1.088313399232520434e-01
9.651230541563428078e-01 -2.537273615490817646e-01 -6.449746285250873568e-02 -2.723063288292739206e-02 1.988089952409925476e-01 5.500359878006199077e-01 8.111321729097321631e-01 1.255308073126708800e-02 -1.703304963421674867e-01 -7.956650317459099675e-01 5.812956942819652584e-01 -1.891555444251999396e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.210927502415704460e+00 2.373522391338782622e+00 5.789157363615465846e-02 -2.093908079005115663e-01 6.718282471008292234e-01 -1.172369196049557749e-01
9.656910055532311743e-01 -2.548397106181138350e-01 -4.997609560418391633e-02 -2.905878762013739541e-02 1.893405613492211426e-01 5.592059932175887926e-01 8.071175972059149162e-01 1.378432313504234126e-02 -1.777386785704808403e-01 -7.888887019277889268e-01 5.882716917747009555e-01 -2.182116235175944607e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.367178493636829195e+00 2.437168406551903921e+00 1.317078378008527673e-01 -1.986813646853585191e-01 7.080386571065967471e-01 -1.222331167573942196e-01
9.659921833820327430e-01 -2.561964555601697335e-01 -3.496404275675647072e-02 -3.089222649132889256e-02 1.799230051532781094e-01 5.688825946204345563e-01 8.024963008474038650e-01 1.515842970656974126e-02 -1.857062682973014967e-01 -7.814959853184093586e-01 5.956317758395023310e-01 -2.485999817349940355e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.521131371578722469e+00 2.486699775946835889e+00 2.153981988809058334e-01 -1.872388106593370349e-01 7.437667606556768174e-01 -1.239718798637900188e-01
